pitcherid,date,pitchno,pitchno^2,pitchno^3,pitchno,pitch_bucket,relspeed,Dependent Variable,Differential,spinrate,extension,horzbreak,inducedvertbreak,spinaxis,relheight,relside,platelocheight,platelocside
823910,4/27/2025,31,961,29791,82,FourSeamFastBall,86.05504,86.96262581,-1.747509224,2267.306264,5.31211,-20.07663,20.42914,133.928254,5.4022,-0.2472,1.55778,0.32286
1000259684,4/29/2025,31,961,29791,227,FourSeamFastBall,90.10438,86.96262581,1.91424691,2296.545316,6.58558,4.77713,22.64734,192.548695,5.83418,1.75289,4.59356,-0.14359
1000100911,5/16/2025,31,961,29791,231,FourSeamFastBall,90.08937,86.96262581,2.788941787,2257.080741,6.17036,11.93993,21.29033,210.721692,5.58051,1.51232,2.29112,-0.67096
1000100911,9/28/2024,32,1024,32768,80,FourSeamFastBall,85.46229,87.01540579,-1.838138213,2155.972151,6.23458,12.398,21.36489,211.644451,5.81536,1.50026,1.9796,-1.45424
1000213387,9/28/2024,32,1024,32768,107,FourSeamFastBall,87.41823,87.01540579,-0.083801895,2559.567005,6.03442,1.92536,19.89796,185.861278,5.96626,1.74786,2.79472,-0.54511
1000133983,9/28/2024,32,1024,32768,169,FourSeamFastBall,87.90096,87.01540579,-1.260131679,2151.936589,5.87623,10.67457,22.78824,206.288525,5.98983,0.76073,1.14841,-0.43463
1000213387,10/4/2024,32,1024,32768,134,FourSeamFastBall,86.27809,87.01540579,-1.223941895,2492.673218,5.90627,8.15111,21.60485,201.823213,5.83793,1.37669,1.96802,-0.66639
1000136915,10/11/2024,32,1024,32768,142,FourSeamFastBall,84.15783,87.01540579,0.482421474,2237.872726,5.62184,-17.00611,17.68529,133.64925,5.51465,-0.94546,2.04848,2.77762
1000213387,10/11/2024,32,1024,32768,250,FourSeamFastBall,86.07048,87.01540579,-1.431551895,2481.901125,6.08722,11.95072,17.98851,215.505411,5.94083,1.78791,1.32789,1.14322
10109416,10/11/2024,32,1024,32768,168,FourSeamFastBall,88.09557,87.01540579,1.140178903,1999.925629,5.97928,-13.0528,16.5132,139.361317,5.22148,-1.8847,3.14708,0.01074
10018792,10/27/2024,32,1024,32768,39,FourSeamFastBall,91.48746,87.01540579,3.558408764,1520.920675,6.27506,-9.08142,12.27485,141.161892,6.12705,-1.81651,3.73869,-0.44305
1000133983,1/25/2025,32,1024,32768,122,FourSeamFastBall,87.50946,87.01540579,-1.651631679,2152.774253,5.66199,12.9089,25.24403,208.644126,5.91011,0.60211,1.88603,0.16937
1000305276,1/26/2025,32,1024,32768,48,FourSeamFastBall,87.53021,87.01540579,1.499493254,1852.634937,6.53302,-14.15351,17.31316,138.261255,5.97287,-1.49791,4.59263,-1.34319
1000259684,1/30/2025,32,1024,32768,100,FourSeamFastBall,88.31636,87.01540579,0.12622691,2132.061657,6.32089,8.77634,24.221,200.984132,6.09061,1.54767,1.82561,-0.60509
1000133983,1/30/2025,32,1024,32768,185,FourSeamFastBall,89.52274,87.01540579,0.361648321,2017.820801,5.75309,9.9926,25.23958,202.663434,5.87829,0.50918,2.0717,-1.4779
1000136915,2/1/2025,32,1024,32768,262,FourSeamFastBall,82.80455,87.01540579,-0.870858526,2207.711552,5.51527,-28.76427,20.63773,123.482637,5.71685,-0.87917,4.49487,-1.0573
1000305276,2/1/2025,32,1024,32768,68,FourSeamFastBall,85.1893,87.01540579,-0.841416746,1998.660499,6.55255,-16.70414,16.16316,131.687732,5.95379,-1.26566,2.55483,1.28216
1000259684,2/4/2025,32,1024,32768,91,FourSeamFastBall,88.53987,87.01540579,0.34973691,2156.762874,6.52577,6.13811,19.59662,198.50067,5.94218,1.97411,3.24389,-0.67106
1000133983,2/4/2025,32,1024,32768,196,FourSeamFastBall,89.82078,87.01540579,0.659688321,1994.028656,5.92414,9.60867,24.99245,202.172335,5.80703,0.48557,3.40335,0.24849
1000136915,2/5/2025,32,1024,32768,250,FourSeamFastBall,83.07214,87.01540579,-0.603268526,2154.489608,5.36156,-20.9347,18.13064,128.175886,5.63004,-0.78257,1.66362,1.23029
1000305276,2/5/2025,32,1024,32768,27,FourSeamFastBall,85.06131,87.01540579,-0.969406746,1869.276852,6.02116,-14.89729,17.38777,136.908664,5.91118,-1.31298,2.09227,-0.66648
823910,2/5/2025,32,1024,32768,207,FourSeamFastBall,85.58879,87.01540579,-2.213759224,2107.933712,5.6322,-14.05131,23.4184,147.235232,5.73522,-0.41808,5.5903,0.67939
1000100911,2/6/2025,32,1024,32768,81,FourSeamFastBall,86.35669,87.01540579,-0.943738213,2145.794746,6.42928,10.07906,21.35226,206.786982,5.92417,1.44045,3.65794,0.73215
1000136915,2/9/2025,32,1024,32768,246,FourSeamFastBall,81.72492,87.01540579,-1.950488526,2059.30825,5.68407,-21.25879,18.08962,128.043322,5.57358,-0.93207,3.77042,-0.43584
1000305276,2/10/2025,32,1024,32768,72,FourSeamFastBall,81.60312,87.01540579,-4.427596746,2032.543522,6.13811,-19.59521,21.0919,134.688342,6.03905,-1.39388,3.04717,-0.46548
1000362328,2/26/2025,32,1024,32768,132,FourSeamFastBall,86.65446,87.01540579,-1.601977091,2200.207124,6.41435,3.91544,15.14619,195.865444,6.26077,1.22477,4.41279,0.7258
1000100911,3/1/2025,32,1024,32768,278,FourSeamFastBall,85.5208,87.01540579,-1.779628213,2080.57033,6.34652,6.37355,15.24796,204.669023,5.75873,1.48497,3.64017,0.4906
1000259684,3/9/2025,32,1024,32768,344,FourSeamFastBall,86.7624,87.01540579,-1.42773309,2053.450821,6.30763,6.98796,19.51206,201.12716,5.97323,1.71375,2.00594,0.22357
823910,3/9/2025,32,1024,32768,357,FourSeamFastBall,91.5835,87.01540579,3.780950776,2434.378722,5.17528,-15.57863,21.64119,142.390977,5.64688,-0.61288,1.77696,-0.30608
1000305276,3/22/2025,32,1024,32768,217,FourSeamFastBall,87.1721,87.01540579,1.141383254,2004.203009,6.17532,-20.75206,14.45792,122.387928,5.83762,-1.27723,2.95319,-0.40382
1000259684,3/22/2025,32,1024,32768,25,FourSeamFastBall,87.51997,87.01540579,-0.67016309,2127.122437,6.43362,10.91721,23.81072,205.895262,6.08488,1.77934,1.55226,0.33791
1000133983,3/23/2025,32,1024,32768,11,FourSeamFastBall,88.96898,87.01540579,-0.192111679,2033.751187,5.77445,10.79745,24.04682,205.418278,5.88889,0.55867,2.88528,-0.13168
1000100911,3/23/2025,32,1024,32768,253,FourSeamFastBall,88.70114,87.01540579,1.400711787,2202.488571,6.41726,12.93701,20.69678,213.624825,5.69773,1.311,1.2999,-0.88047
1000100911,4/9/2025,32,1024,32768,268,FourSeamFastBall,87.32476,87.01540579,0.024331787,2244.287807,6.39769,11.9239,24.51615,207.564371,5.52298,1.79236,3.95784,1.23198
823910,4/18/2025,32,1024,32768,100,FourSeamFastBall,86.90246,87.01540579,-0.900089224,2337.500527,5.24903,-16.15706,22.22379,142.125683,5.38036,-0.61031,4.23841,-0.40885
1000133983,4/19/2025,32,1024,32768,1,FourSeamFastBall,89.41156,87.01540579,0.250468321,2267.566877,5.57516,16.07505,24.54923,214.718986,5.73239,0.13496,2.63534,-1.92512
1000305276,4/25/2025,32,1024,32768,87,FourSeamFastBall,85.80393,87.01540579,-0.226786746,2037.346548,6.3022,-14.59611,15.34139,133.96447,5.66048,-1.50373,2.57031,-0.2665
1000100911,4/25/2025,32,1024,32768,263,FourSeamFastBall,90.14679,87.01540579,2.846361787,2081.828088,6.04324,14.04174,22.37454,213.502874,5.61411,1.50177,2.52009,0.60055
10109416,4/26/2025,32,1024,32768,75,FourSeamFastBall,87.75577,87.01540579,0.800378903,2045.962504,6.27483,-11.63056,15.91336,141.90068,5.09278,-1.7646,3.0843,-0.82436
823910,4/27/2025,32,1024,32768,153,FourSeamFastBall,87.58358,87.01540579,-0.218969224,2221.258633,5.26024,-21.74127,20.6393,131.787592,5.39321,-0.54927,1.80066,1.29446
1000100911,5/16/2025,32,1024,32768,232,FourSeamFastBall,89.26207,87.01540579,1.961641787,2284.443163,6.34328,11.97694,20.48938,211.855603,5.56547,1.39046,2.29649,-0.31467
1000213387,9/28/2024,33,1089,35937,108,FourSeamFastBall,87.48705,86.91673727,-0.014981895,2524.012803,5.86376,5.13764,16.66651,198.06831,5.95556,1.71133,2.99311,-1.6546
1000133983,9/28/2024,33,1089,35937,172,FourSeamFastBall,88.65697,86.91673727,-0.504121679,2053.215387,5.80312,8.14914,23.4747,200.039311,5.95109,0.90365,2.49798,-0.40891
1000213387,10/4/2024,33,1089,35937,135,FourSeamFastBall,87.64647,86.91673727,0.144438105,2499.302215,5.9576,11.00119,21.19655,208.940916,5.82593,1.43935,1.91812,-0.84051
1000136915,10/11/2024,33,1089,35937,153,FourSeamFastBall,84.35936,86.91673727,0.683951474,2233.006912,5.41407,-17.3934,17.05221,132.071219,5.70804,-0.76665,4.06366,0.57124
1000213387,10/11/2024,33,1089,35937,198,FourSeamFastBall,86.70187,86.91673727,-0.800161895,2520.363224,6.10137,6.25481,19.74816,198.769343,5.90815,1.79075,3.07583,-0.0442
10109416,10/11/2024,33,1089,35937,208,FourSeamFastBall,86.92409,86.91673727,-0.031301097,2087.624685,6.289,-12.35516,18.08336,143.52721,5.32574,-1.62119,1.79384,1.18565
10018792,10/27/2024,33,1089,35937,292,FourSeamFastBall,84.1764,86.91673727,-3.752651236,2050.610299,6.25743,12.76162,17.05497,219.396396,5.63387,1.76417,2.62066,1.11014
1000305276,1/26/2025,33,1089,35937,51,FourSeamFastBall,86.21756,86.91673727,0.186843254,1958.398825,6.52737,-13.55198,21.02812,145.241351,5.96193,-1.45208,3.57577,0.6752
1000259684,1/30/2025,33,1089,35937,102,FourSeamFastBall,88.48828,86.91673727,0.29814691,2225.747066,6.7148,8.37619,23.19592,201.046675,6.14919,1.4757,1.96334,-1.52272
1000133983,1/30/2025,33,1089,35937,191,FourSeamFastBall,87.98373,86.91673727,-1.177361679,2111.922858,5.71358,16.32336,23.91509,215.917709,5.95553,0.71963,2.89419,-0.77923
1000305276,2/1/2025,33,1089,35937,71,FourSeamFastBall,85.61441,86.91673727,-0.416306746,2063.317354,6.53118,-16.77654,16.85859,132.924886,5.94651,-1.32948,2.47138,-0.64379
1000259684,2/4/2025,33,1089,35937,109,FourSeamFastBall,88.43539,86.91673727,0.24525691,2015.511547,6.1816,2.25847,17.33985,187.90378,6.08852,1.87986,3.04916,-0.32235
1000133983,2/4/2025,33,1089,35937,160,FourSeamFastBall,89.98173,86.91673727,0.820638321,2171.029041,5.7669,9.33406,21.83293,204.320729,5.81079,0.23052,3.56558,-0.13278
1000136915,2/5/2025,33,1089,35937,235,FourSeamFastBall,80.99473,86.91673727,-2.680678526,2062.738922,5.50196,-21.98426,18.75588,127.870116,5.71651,-1.03884,2.68845,0.39643
1000305276,2/5/2025,33,1089,35937,45,FourSeamFastBall,82.87748,86.91673727,-3.153236746,1990.336844,6.06743,-17.4604,21.69997,138.978981,6.0851,-1.44234,3.47192,-0.22693
823910,2/5/2025,33,1089,35937,266,FourSeamFastBall,83.30789,86.91673727,-4.494659224,2055.458418,5.24437,-16.29485,24.31261,144.233873,5.79905,-0.32255,4.16907,0.33766
1000100911,2/6/2025,33,1089,35937,114,FourSeamFastBall,85.87322,86.91673727,-1.427208213,2193.743273,6.14593,9.47146,23.75064,203.11529,5.8194,1.61123,2.84008,2.07109
1000136915,2/9/2025,33,1089,35937,244,FourSeamFastBall,82.47376,86.91673727,-1.201648526,2135.818446,5.60031,-27.80698,20.61875,124.466221,5.56406,-0.75867,3.16594,0.55916
1000305276,2/10/2025,33,1089,35937,41,FourSeamFastBall,83.58794,86.91673727,-2.442776746,2076.565511,6.06396,-19.95781,19.128,131.395686,6.04042,-1.49692,2.73869,1.45208
1000362328,2/26/2025,33,1089,35937,137,FourSeamFastBall,86.08909,86.91673727,-2.167347091,2198.337838,6.66932,5.81012,12.90505,206.411772,5.90593,1.22633,1.93502,0.37183
1000100911,3/1/2025,33,1089,35937,178,FourSeamFastBall,88.21597,86.91673727,0.915541787,2057.862518,6.31542,3.43823,20.57733,190.168002,5.84675,1.75409,3.32943,0.60656
1000305276,3/22/2025,33,1089,35937,197,FourSeamFastBall,87.1715,86.91673727,1.140783254,2114.594292,6.10275,-19.49588,18.80103,131.870973,5.80668,-1.3177,1.5504,0.03688
1000259684,3/22/2025,33,1089,35937,27,FourSeamFastBall,88.53914,86.91673727,0.34900691,2181.29396,6.36509,11.9715,22.29403,209.75474,6.097,1.70394,2.23658,-0.68797
1000133983,3/23/2025,33,1089,35937,12,FourSeamFastBall,89.59093,86.91673727,0.429838321,2152.157841,5.71557,9.19934,25.21765,201.030421,5.75733,0.35581,3.50829,0.31934
1000100911,3/23/2025,33,1089,35937,255,FourSeamFastBall,88.2384,86.91673727,0.937971787,2193.828105,6.30594,10.22445,22.16245,206.116524,5.76318,1.22297,2.91893,0.33039
1000100911,4/9/2025,33,1089,35937,280,FourSeamFastBall,89.34698,86.91673727,2.046551787,2135.695886,6.63802,11.93363,16.82532,217.64932,5.55629,1.37185,2.01782,-0.63668
823910,4/18/2025,33,1089,35937,102,FourSeamFastBall,87.25046,86.91673727,-0.552089224,2381.986205,5.10628,-17.18202,21.55474,139.489969,5.39971,-0.32426,2.66236,0.76667
1000133983,4/19/2025,33,1089,35937,4,FourSeamFastBall,89.59069,86.91673727,0.429598321,2287.547829,5.59574,16.63532,24.4399,215.770018,5.65858,0.25853,1.99903,0.50223
1000305276,4/25/2025,33,1089,35937,90,FourSeamFastBall,85.75673,86.91673727,-0.273986746,2010.543361,6.0875,-15.26859,15.89965,133.702313,5.67431,-1.52777,3.26086,-0.4225
1000100911,4/25/2025,33,1089,35937,265,FourSeamFastBall,90.24919,86.91673727,2.948761787,2277.121043,6.1626,10.6563,22.53214,206.651266,5.72257,1.264,1.77773,-1.28228
10109416,4/26/2025,33,1089,35937,77,FourSeamFastBall,88.35125,86.91673727,1.395858903,2142.519205,6.05119,-16.37036,17.88383,135.561411,5.20941,-1.78407,3.22665,-1.24081
823910,4/27/2025,33,1089,35937,44,FourSeamFastBall,88.9306,86.91673727,1.128050776,2369.622289,5.22858,-19.76643,21.75702,135.990583,5.5304,-0.27891,2.76832,-0.30949
1000100911,5/16/2025,33,1089,35937,256,FourSeamFastBall,89.14307,86.91673727,1.842641787,2302.151289,6.09826,11.43816,23.66356,206.961236,5.69493,1.489,3.40542,-0.76364
1000213387,9/28/2024,34,1156,39304,110,FourSeamFastBall,86.23683,86.97919172,-1.265201895,2432.249953,6.05756,8.59985,18.89351,205.815404,5.93204,1.6571,3.49942,-0.23102
1000213387,10/4/2024,34,1156,39304,139,FourSeamFastBall,86.6221,86.97919172,-0.879931895,2478.314339,6.04903,5.37319,20.81844,195.372364,5.96919,1.46493,1.5986,-0.2544
1000136915,10/11/2024,34,1156,39304,150,FourSeamFastBall,83.40772,86.97919172,-0.267688526,2129.800051,5.41195,-14.94442,19.63757,140.44965,5.59091,-0.8717,2.49447,0.61476
1000213387,10/11/2024,34,1156,39304,258,FourSeamFastBall,85.63349,86.97919172,-1.868541895,2484.145861,6.28516,11.62166,17.89529,214.883999,5.88729,1.52029,1.00535,-1.46559
10018792,10/27/2024,34,1156,39304,166,FourSeamFastBall,84.55968,86.97919172,-3.369371236,2127.831703,6.13052,7.38528,17.16115,205.089704,5.58571,0.87886,1.18647,1.17078
1000305276,1/26/2025,34,1156,39304,53,FourSeamFastBall,85.85563,86.97919172,-0.175086746,2092.991083,6.57226,-13.18997,21.22804,146.267101,6.01301,-1.43986,2.89699,1.16549
1000259684,1/30/2025,34,1156,39304,111,FourSeamFastBall,88.99051,86.97919172,0.80037691,2162.334883,6.62282,8.45123,19.08643,205.373692,6.05115,1.58939,2.49689,-0.56222
1000259684,2/4/2025,34,1156,39304,111,FourSeamFastBall,88.3555,86.97919172,0.16536691,2043.138483,6.31137,6.08032,19.06013,198.881876,5.9084,2.11307,2.87072,0.9477
1000133983,2/4/2025,34,1156,39304,162,FourSeamFastBall,89.28174,86.97919172,0.120648321,2023.582504,5.84137,7.0178,22.17174,198.603155,5.90162,0.39093,4.70773,-0.10215
1000136915,2/5/2025,34,1156,39304,187,FourSeamFastBall,82.71006,86.97919172,-0.965348526,2202.65535,5.53322,-18.05643,19.63501,134.825339,5.63314,-0.83476,1.93453,2.78168
1000305276,2/5/2025,34,1156,39304,24,FourSeamFastBall,84.79091,86.97919172,-1.239806746,1933.272738,6.12695,-13.91694,18.45233,140.533415,5.96886,-1.53593,2.724,-0.1028
823910,2/5/2025,34,1156,39304,202,FourSeamFastBall,87.36397,86.97919172,-0.438579224,2228.294771,5.42912,-16.87064,21.82391,140.260407,5.65722,-0.35733,2.41308,0.55569
1000100911,2/6/2025,34,1156,39304,116,FourSeamFastBall,86.3922,86.97919172,-0.908228213,2129.473081,6.13334,9.6065,22.13631,204.946169,5.80019,1.50211,3.44092,1.27366
1000136915,2/9/2025,34,1156,39304,267,FourSeamFastBall,81.34948,86.97919172,-2.325928526,2039.881264,5.48211,-23.94434,19.94832,127.83047,5.5493,-0.85783,3.25379,-0.71158
1000305276,2/10/2025,34,1156,39304,33,FourSeamFastBall,83.03026,86.97919172,-3.000456746,2072.881173,6.20739,-17.3167,20.13544,136.945936,6.13554,-1.37536,1.86977,0.96232
1000362328,2/26/2025,34,1156,39304,138,FourSeamFastBall,86.14888,86.97919172,-2.107557091,2202.279189,6.64174,4.95276,19.18418,195.41567,5.98329,1.12473,3.05315,0.63659
1000100911,3/1/2025,34,1156,39304,192,FourSeamFastBall,87.98087,86.97919172,0.680441787,2081.323891,6.3885,7.52859,21.9984,200.104357,5.84097,1.74082,3.72214,0.16487
1000305276,3/22/2025,34,1156,39304,223,FourSeamFastBall,88.37198,86.97919172,2.341263254,2070.638056,6.31707,-16.8758,17.7354,134.241522,5.76777,-1.31112,0.89907,0.56817
1000259684,3/22/2025,34,1156,39304,31,FourSeamFastBall,90.03816,86.97919172,1.84802691,2143.282726,6.35693,11.05453,21.13694,209.0913,6.07004,1.72458,2.30505,-0.48481
1000133983,3/23/2025,34,1156,39304,13,FourSeamFastBall,90.00869,86.97919172,0.847598321,2079.89996,5.74451,6.83922,24.46348,196.424919,5.81691,0.38652,2.65039,-0.8019
1000100911,3/23/2025,34,1156,39304,274,FourSeamFastBall,88.64223,86.97919172,1.341801787,2131.285728,6.1456,11.33863,23.72411,206.828734,5.71597,1.61013,3.29375,0.91766
1000100911,4/9/2025,34,1156,39304,235,FourSeamFastBall,89.25504,86.97919172,1.954611787,2171.501577,6.49906,11.92135,21.18289,210.931342,5.65444,1.46089,1.78751,-1.33517
823910,4/18/2025,34,1156,39304,61,FourSeamFastBall,87.60162,86.97919172,-0.200929224,2321.071127,4.97711,-16.17182,22.88564,142.945671,5.37907,-0.81273,1.99087,-0.67669
1000133983,4/19/2025,34,1156,39304,9,FourSeamFastBall,89.61636,86.97919172,0.455268321,2322.183452,5.74187,17.10859,21.44269,220.230741,5.7576,0.47288,1.83308,0.64695
1000305276,4/25/2025,34,1156,39304,68,FourSeamFastBall,86.79775,86.97919172,0.767033254,2005.238284,6.02303,-12.47997,14.48304,136.386465,5.6203,-1.44544,2.73096,-1.43968
1000100911,4/25/2025,34,1156,39304,269,FourSeamFastBall,89.15954,86.97919172,1.859111787,2034.804773,6.28693,9.17323,22.88399,202.928508,5.70904,1.24209,2.33956,-1.22414
10109416,4/26/2025,34,1156,39304,1,FourSeamFastBall,88.06433,86.97919172,1.108938903,2155.83749,6.1763,-10.91501,16.79993,145.111452,5.05741,-1.5193,2.14897,1.54993
823910,4/27/2025,34,1156,39304,46,FourSeamFastBall,87.47206,86.97919172,-0.330489224,2299.718607,5.36227,-18.33603,23.70828,140.502867,5.49875,-0.45082,2.03195,-1.26062
1000100911,5/16/2025,34,1156,39304,259,FourSeamFastBall,88.65897,86.97919172,1.358541787,2340.007402,6.03618,12.08575,23.20954,208.797301,5.58095,1.64439,1.80962,0.14943
1000213387,9/28/2024,35,1225,42875,112,FourSeamFastBall,88.032,87.04611214,0.529968105,2586.465631,6.0612,7.11662,19.86218,200.710718,5.97004,1.67728,2.47735,-1.27199
1000213387,10/4/2024,35,1225,42875,142,FourSeamFastBall,86.20136,87.04611214,-1.300671895,2327.549008,5.91958,7.68851,16.10717,207.415845,5.90898,1.48474,3.13379,-0.24611
1000136915,10/11/2024,35,1225,42875,132,FourSeamFastBall,84.63141,87.04611214,0.956001474,2217.927009,5.45361,-13.48918,18.07343,140.918891,5.59793,-0.96526,2.52601,-0.22202
1000213387,10/11/2024,35,1225,42875,187,FourSeamFastBall,86.89766,87.04611214,-0.604371895,2548.208446,6.07037,4.73815,18.83631,195.256841,5.82106,1.75389,3.82996,-1.09222
10018792,10/27/2024,35,1225,42875,294,FourSeamFastBall,84.17131,87.04611214,-3.757741236,2084.645855,6.55639,11.64264,16.90406,216.902927,5.64355,1.61465,1.58124,-0.38574
1000259684,1/30/2025,35,1225,42875,112,FourSeamFastBall,88.28132,87.04611214,0.09118691,2103.053655,6.63574,2.44917,24.52533,186.039977,6.23703,1.40188,5.13037,-0.47139
1000259684,2/4/2025,35,1225,42875,139,FourSeamFastBall,86.78747,87.04611214,-1.40266309,2074.404452,6.59168,8.33701,17.32379,207.134331,6.03744,1.88374,1.67094,0.51761
1000133983,2/4/2025,35,1225,42875,164,FourSeamFastBall,90.13322,87.04611214,0.972128321,1945.616601,5.99266,5.94721,19.20395,198.281492,5.80014,0.68139,3.01494,-1.41272
1000136915,2/5/2025,35,1225,42875,186,FourSeamFastBall,82.67484,87.04611214,-1.000568526,2195.829244,5.4252,-19.94521,19.81848,132.266451,5.52108,-1.12365,3.36079,-1.04561
1000305276,2/5/2025,35,1225,42875,50,FourSeamFastBall,85.05336,87.04611214,-0.977356746,2037.486862,6.08071,-17.36934,18.48304,134.405596,5.96225,-1.73381,3.12395,-1.12892
823910,2/5/2025,35,1225,42875,222,FourSeamFastBall,85.59616,87.04611214,-2.206389224,2255.142949,5.24022,-18.72442,24.66088,140.930353,5.83112,-0.19637,3.23171,0.53726
1000100911,2/6/2025,35,1225,42875,121,FourSeamFastBall,85.51476,87.04611214,-1.785668213,2019.904436,6.21505,10.15268,24.44017,203.756084,5.92848,1.37657,3.77893,-0.13422
1000305276,2/10/2025,35,1225,42875,37,FourSeamFastBall,84.69222,87.04611214,-1.338496746,2199.584644,6.37056,-18.55934,16.92765,129.838579,6.03223,-1.57184,2.47203,0.87796
1000362328,2/26/2025,35,1225,42875,147,FourSeamFastBall,86.67134,87.04611214,-1.585097091,2107.318637,6.57094,8.8054,17.16843,208.842716,6.03258,1.38281,2.99244,-0.32971
1000305276,2/28/2025,35,1225,42875,95,FourSeamFastBall,84.79697,87.04611214,-1.233746746,2049.32734,6.1683,-15.14438,18.27025,138.028772,5.84784,-1.38355,5.07313,-0.22757
1000100911,3/1/2025,35,1225,42875,195,FourSeamFastBall,87.77244,87.04611214,0.472011787,2156.559556,6.41451,3.89819,17.55029,193.492632,5.84636,1.75805,3.72079,-0.23215
1000305276,3/22/2025,35,1225,42875,225,FourSeamFastBall,86.47345,87.04611214,0.442733254,2145.707971,6.18662,-16.68725,18.68686,136.122373,5.79731,-1.12196,1.91381,0.06223
1000259684,3/22/2025,35,1225,42875,36,FourSeamFastBall,89.22755,87.04611214,1.03741691,2216.529858,6.83825,9.26784,20.56328,205.739976,6.1816,1.7156,3.7966,-0.27887
1000133983,3/23/2025,35,1225,42875,15,FourSeamFastBall,88.97838,87.04611214,-0.182711679,2161.19215,5.88571,7.99107,24.39458,199.041768,5.83668,0.46592,4.50121,-0.12766
1000100911,3/23/2025,35,1225,42875,287,FourSeamFastBall,88.43365,87.04611214,1.133221787,2061.624972,6.30227,5.17107,21.31143,194.524623,5.71419,1.31369,2.98249,-0.45111
1000100911,4/9/2025,35,1225,42875,242,FourSeamFastBall,89.70847,87.04611214,2.408041787,2322.057931,6.39188,12.30367,21.89686,210.995153,5.58666,1.57868,2.82886,-0.75265
823910,4/18/2025,35,1225,42875,77,FourSeamFastBall,87.21533,87.04611214,-0.587219224,2312.322578,5.25339,-16.11855,21.35481,141.005573,5.44662,-0.44772,2.29106,0.84219
1000133983,4/19/2025,35,1225,42875,10,FourSeamFastBall,88.62738,87.04611214,-0.533711679,2205.529478,5.56793,15.94398,26.26805,212.691497,5.73962,0.17758,2.4484,1.17577
1000305276,4/25/2025,35,1225,42875,81,FourSeamFastBall,86.22024,87.04611214,0.189523254,2024.52689,6.11723,-14.82154,15.9543,134.590123,5.70553,-1.52062,2.50344,-1.55492
1000100911,4/25/2025,35,1225,42875,306,FourSeamFastBall,88.12863,87.04611214,0.828201787,2170.02984,5.97598,14.20465,23.44852,212.654483,5.75254,1.48742,2.32591,1.53542
10109416,4/26/2025,35,1225,42875,28,FourSeamFastBall,88.29295,87.04611214,1.337558903,2184.173494,6.00133,-14.48272,17.68568,138.618841,5.09922,-1.59572,1.36369,1.09646
823910,4/27/2025,35,1225,42875,48,FourSeamFastBall,88.58398,87.04611214,0.781430776,2233.664079,5.32698,-17.56993,19.31174,135.887584,5.55977,-0.38321,2.04706,-0.03855
1000100911,5/16/2025,35,1225,42875,260,FourSeamFastBall,89.49329,87.04611214,2.192861787,2262.378588,6.26608,13.53481,22.0693,212.92299,5.56072,1.44874,2.77031,-0.84661
1000213387,9/28/2024,36,1296,46656,115,FourSeamFastBall,86.89802,87.41691885,-0.604011895,2577.110382,6.12617,6.26693,21.23749,197.31442,5.8762,1.63387,2.22527,-2.41387
1000213387,10/4/2024,36,1296,46656,143,FourSeamFastBall,86.64828,87.41691885,-0.853751895,2403.895448,6.05927,8.81831,19.08249,206.323471,5.92282,1.50806,2.56594,-1.1833
1000136915,10/11/2024,36,1296,46656,148,FourSeamFastBall,84.23029,87.41691885,0.554881474,2218.132863,5.35163,-17.8419,18.77347,134.129407,5.60527,-0.92359,2.93792,1.54013
1000213387,10/11/2024,36,1296,46656,189,FourSeamFastBall,87.8494,87.41691885,0.347368105,2501.117105,6.18238,8.36886,18.05351,206.61707,5.78084,1.57908,1.64949,-1.41743
10018792,10/27/2024,36,1296,46656,244,FourSeamFastBall,87.93254,87.41691885,0.003488764,2217.054372,5.77719,11.80831,22.77946,208.8132,5.27038,0.48609,4.19412,0.15177
1000259684,1/30/2025,36,1296,46656,114,FourSeamFastBall,87.95827,87.41691885,-0.23186309,2149.306168,6.5919,5.93126,24.57182,194.338692,6.1608,1.42897,3.60245,-1.07441
1000259684,2/4/2025,36,1296,46656,135,FourSeamFastBall,86.86414,87.41691885,-1.32599309,2044.544732,6.32628,10.16886,17.90123,211.382024,6.07106,1.67286,1.30588,-1.2627
1000133983,2/4/2025,36,1296,46656,165,FourSeamFastBall,89.94055,87.41691885,0.779458321,2162.593216,5.95371,4.19677,20.70044,192.117503,5.93611,0.56624,2.58922,-0.26019
1000305276,2/5/2025,36,1296,46656,81,FourSeamFastBall,84.62303,87.41691885,-1.407686746,2022.597734,6.15864,-15.34887,18.77993,138.512289,5.94024,-1.3778,2.44087,1.57173
823910,2/5/2025,36,1296,46656,255,FourSeamFastBall,85.58335,87.41691885,-2.219199224,2230.412416,5.02501,-13.9578,24.581,148.765602,5.77554,-0.41827,3.52416,-0.44171
1000305276,2/10/2025,36,1296,46656,44,FourSeamFastBall,84.1264,87.41691885,-1.904316746,2006.852367,6.33896,-20.1354,17.5704,128.57981,5.96864,-1.54164,2.15627,0.98149
1000362328,2/26/2025,36,1296,46656,193,FourSeamFastBall,86.94087,87.41691885,-1.315567091,1987.844972,6.50111,6.79796,14.04957,208.052734,5.90013,1.26072,2.68465,1.45968
